time,db,mem,slot,bps,peers
1601464266,0,-9,-9,-9
1601464267,0,-9,-9,-9
1601464268,0,-9,-9,-9
1601464269,0,-9,-9,-9
1601464270,0,-9,-9,-9
1601464271,0,-9,-9,-9
1601464272,0,-9,-9,-9
1601464273,0,-9,-9,-9
1601464274,0,-9,-9,-9
1601464275,0,-9,-9,-9
1601464276,0,-9,-9,-9
1601464277,0,-9,-9,-9
1601464278,0,-9,-9,-9
1601464279,0,-9,-9,-9
1601464280,0,-9,-9,-9
1601464281,0,-9,-9,-9
1601464282,0,-9,-9,-9
1601464283,0,-9,-9,-9
1601464284,0,-9,-9,-9
1601464285,0,-9,-9,-9
1601464286,0,-9,-9,-9
1601464287,0,-9,-9,-9
1601464288,0,-9,-9,-9
1601464289,0,-9,-9,-9
1601464290,0,-9,-9,-9
1601464291,0,-9,-9,-9
1601464292,0,-9,-9,-9
1601464293,0,-9,-9,-9
1601464294,0,-9,-9,-9
1601464295,0,-9,-9,-9
1601464296,0,-9,-9,-9
1601464297,0,-9,-9,-9
1601464298,0,-9,-9,-9
1601464299,0,-9,-9,-9
1601464300,0,-9,-9,-9
1601464301,0,-9,-9,-9
1601464302,0,-9,-9,-9
1601464303,0,-9,-9,-9
1601464304,0,-9,-9,-9
1601464305,0,-9,-9,-9
1601464306,0,-9,-9,-9
1601464307,0,-9,-9,-9
1601464308,0,-9,-9,-9
1601464309,0,-9,-9,-9
1601464310,0,-9,-9,-9
1601464311,0,-9,-9,-9
1601464312,0,-9,-9,-9
1601464313,0,-9,-9,-9
1601464314,0,-9,-9,-9
1601464315,0,-9,-9,-9
1601464316,0,-9,-9,-9
1601464317,0,-9,-9,-9
1601464318,0,-9,-9,-9
1601464319,0,-9,-9,-9
1601464320,0,-9,-9,-9
1601464321,0,-9,-9,-9
1601464322,0,-9,-9,-9
1601464323,0,-9,-9,-9
1601464324,0,-9,-9,-9
1601464325,0,-9,-9,-9
1601464327,0,-9,-9,-9
1601464328,0,-9,-9,-9
1601464329,0,-9,-9,-9
1601464330,0,-9,-9,-9
1601464331,0,-9,-9,-9
1601464332,0,-9,-9,-9
1601464333,6730135,112226304,0,0
1601464334,6730135,128454656,0,1
1601464335,6730135,133689344,0,1
1601464336,6730135,134230016,0,1
1601464337,6730135,134230016,0,1
1601464338,6730135,143110144,0,1
1601464339,6730135,144142336,0,1
1601464340,6730135,147656704,0,1
1601464341,6730135,153387008,0,1
1601464342,6730135,159387648,0,1
1601464343,6730135,175833088,0,1
1601464344,6730135,177975296,0,1
1601464345,6730135,185724928,0,1
1601464346,6730135,185724928,0,1
1601464347,6730135,188116992,0,1
1601464348,6730135,200663040,0,1
1601464349,6730135,201383936,0,1
1601464350,6730135,201383936,0,1
1601464351,6730135,205791232,0,1
1601464352,6730135,207712256,0,1
1601464353,6730135,207712256,0,1
1601464354,6730135,207712256,0,1
1601464355,6730135,207712256,0,1
1601464356,6730135,207712256,0,1
1601464357,6730135,207712256,0,1
1601464358,6730135,207712256,0,1
1601464359,6730135,207712256,0,1
1601464360,6730135,207712256,0,1
1601464361,6730135,207712256,0,1
1601464362,6730135,207712256,0,1
1601464363,6730135,207835136,0,1
1601464364,6730135,207859712,0,1
1601464365,6730135,208261120,0,3
1601464366,6730135,208261120,0,3
1601464367,6730135,208990208,0,3
1601464368,6730135,211415040,0,3
1601464369,6730135,211480576,0,3
1601464370,6730135,211881984,0,3
1601464371,6730135,211881984,0,3
1601464372,6730135,211881984,0,3
1601464373,6730135,211881984,0,3
1601464374,6730135,211881984,0,3
1601464375,6973041,260067328,0,3
1601464376,20233136,278888448,0,3
1601464377,27109122,279941120,0,3
1601464378,33906267,280113152,0,3
1601464379,47090125,281899008,0,3
1601464380,53968929,282529792,0,2
1601464381,61561134,305192960,253,2
1601464382,68421532,326488064,253,2
1601464383,75339938,328331264,253,2
1601464385,82202343,334364672,253,2
1601464386,88946783,316047360,253,2
1601464387,95697129,337195008,253,2
1601464388,102445046,337448960,253,2
1601464389,116460666,380121088,512,2
1601464390,119019360,387297280,512,2
1601464391,39386288,372396032,512,2
1601464392,46241121,372756480,512,2
1601464393,53094722,374267904,512,2
1601464394,59976280,355827712,512,2
1601464395,66745988,374607872,512,2
1601464396,73560250,358191104,512,2
1601464397,80964595,393895936,768,2
1601464398,87838612,394895360,768,2
1601464399,48888263,394047488,768,2
1601464400,55691228,394657792,768,2
1601464401,68950707,394747904,768,2
1601464402,69453132,394842112,768,2
1601464403,76065521,402448384,768,2
1601464404,76384964,402690048,768,2
1601464405,83931441,416972800,1024,2
1601464406,84217611,417091584,1024,2
1601464407,84567378,417107968,1024,2
1601464408,91332451,418746368,1024,2
1601464409,91726534,418869248,1024,2
1601464410,89953645,409186304,1024,2
1601464411,53043143,398569472,1024,2
1601464412,56466269,398905344,1024,2
1601464413,60336475,399110144,1024,2
1601464414,60701427,399384576,1024,2
1601464415,67611784,399699968,1024,2
1601464416,75161865,400134144,1024,2
1601464417,75413811,377389056,1024,2
1601464418,82373608,411840512,1024,2
1601464419,90333238,423546880,1280,2
1601464420,97415523,423550976,1280,2
1601464421,58747362,424017920,1280,4
1601464422,65890409,424329216,1280,4
1601464423,72948041,425029632,1280,4
1601464424,86657550,426213376,1280,4
1601464425,79370256,435625984,1280,4
1601464426,94121056,437137408,1536,4
1601464427,94462227,439840768,1536,4
1601464428,130712617,462450688,1536,4
1601464429,67532410,435376128,1536,4
1601464430,74746498,450727936,1536,4
1601464431,81522861,450826240,1536,4
1601464432,81860668,450859008,1536,4
1601464433,89333817,469487616,1536,4
1601464434,89305454,462094336,1536,4
1601464435,97356937,469184512,1792,4
1601464436,104500380,469524480,1792,4
1601464437,70398877,449368064,1792,4
1601464438,77548101,449466368,1792,4
1601464439,84669831,449466368,1792,4
1601464440,91710333,451235840,1792,4
1601464441,92190301,449564672,1792,4
1601464443,100260916,456581120,2048,4
1601464444,107466136,456581120,2048,4
1601464445,94247253,459018240,2048,4
1601464446,101366713,459018240,2048,4
1601464447,108449346,465899520,2048,4
1601464448,115467862,467599360,2048,4
1601464449,94471224,461258752,2048,3
1601464450,102409414,479051776,2304,3
1601464451,109503947,455417856,2304,3
1601464452,89518539,441847808,2304,3
1601464453,96498092,449826816,2304,3
1601464454,103506806,484450304,2304,3
1601464455,110728840,484868096,2304,5
1601464456,89759878,446439424,2304,8
1601464457,96756665,455131136,2304,8
1601464458,104615152,489295872,2560,8
1601464459,111748790,490483712,2560,8
1601464460,70644864,468275200,2560,8
1601464461,77763453,469540864,2560,8
1601464462,91565894,469577728,2560,8
1601464463,100494639,476884992,2560,8
1601464464,99011327,470097920,2560,8
1601464465,106913236,479932416,2816,8
1601464466,114115927,480350208,2816,8
1601464467,79908565,478871552,2816,8
1601464468,93733567,455602176,2816,8
1601464469,100650816,486133760,2816,8
1601464470,101023443,479248384,2816,8
1601464471,115908818,486342656,3072,8
1601464472,123066669,486555648,3072,8
1601464473,81877943,472907776,3072,8
1601464474,88911897,473010176,3072,9
1601464475,95845126,480210944,3072,9
1601464476,102749747,487272448,3072,9
1601464477,103031127,473395200,3072,9
1601464478,111098298,489299968,3328,9
1601464479,118239196,465838080,3328,9
